County_FIPS,SVI_county,Covid_cases,CHW_need,priority_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_10,percentage_scenario_high_demand_base_case_capacity_20,percentage_scenario_high_demand_base_case_capacity_30,percentage_scenario_high_demand_base_case_capacity_40,percentage_scenario_high_demand_base_case_capacity_50,percentage_scenario_high_demand_base_case_capacity_60,percentage_scenario_high_demand_base_case_capacity_70,percentage_scenario_high_demand_base_case_capacity_80,percentage_scenario_SVI_high_demand_base_case_capacity_10,percentage_scenario_SVI_high_demand_base_case_capacity_20,percentage_scenario_SVI_high_demand_base_case_capacity_30,percentage_scenario_SVI_high_demand_base_case_capacity_40,percentage_scenario_SVI_high_demand_base_case_capacity_50,percentage_scenario_SVI_high_demand_base_case_capacity_60,percentage_scenario_SVI_high_demand_base_case_capacity_70,percentage_scenario_SVI_high_demand_base_case_capacity_80,percentage_scenario_SVI_hotspot_base_case_capacity_10,percentage_scenario_SVI_hotspot_base_case_capacity_20,percentage_scenario_SVI_hotspot_base_case_capacity_30,percentage_scenario_SVI_hotspot_base_case_capacity_40,percentage_scenario_SVI_hotspot_base_case_capacity_50,percentage_scenario_SVI_hotspot_base_case_capacity_60,percentage_scenario_SVI_hotspot_base_case_capacity_70,percentage_scenario_SVI_hotspot_base_case_capacity_80,percentage_scenario_SVI_pop_base_case_capacity_10,percentage_scenario_SVI_pop_base_case_capacity_20,percentage_scenario_SVI_pop_base_case_capacity_30,percentage_scenario_SVI_pop_base_case_capacity_40,percentage_scenario_SVI_pop_base_case_capacity_50,percentage_scenario_SVI_pop_base_case_capacity_60,percentage_scenario_SVI_pop_base_case_capacity_70,percentage_scenario_SVI_pop_base_case_capacity_80,percentage_scenario_hotspot_base_case_capacity_10,percentage_scenario_hotspot_base_case_capacity_20,percentage_scenario_hotspot_base_case_capacity_30,percentage_scenario_hotspot_base_case_capacity_40,percentage_scenario_hotspot_base_case_capacity_50,percentage_scenario_hotspot_base_case_capacity_60,percentage_scenario_hotspot_base_case_capacity_70,percentage_scenario_hotspot_base_case_capacity_80
5071,0.76,145,61,0.160427807,0.242142792,0.178859879,0.203224845,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,100,0,0,50.81967213,68.85245902,88.52459016,100,100,100,0,0,0,0,0,0,100,100,0,0,50.81967213,68.85245902,88.52459016,100,100,100
5073,0.56,11,5,0.010695187,0.055191823,0.032194261,0.058740544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,100,100,0,0,0,0,0,0,0,0,0,0,0,0,60,60,100,100
5075,0.32,15,6,0.013368984,0.015317784,0.045502436,0.025891043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,16.66666667,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,33.33333333,33.33333333
5081,0.293333333,7,3,0.005347594,0.009219237,0.030099449,0.015184867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,66.66666667
5091,0.853333333,162,62,0.163101604,0.165858888,0.336916341,0.12150423,0,0,0,0,0,0,25.80645161,100,0,0,0,0,0,100,100,100,0,0,0,30.64516129,69.35483871,88.70967742,95.16129032,100,0,0,0,27.41935484,100,100,100,100,0,0,0,30.64516129,64.51612903,88.70967742,95.16129032,95.16129032
5103,0.746666667,16,7,0.016042781,0.029305315,0.160814219,0.019597765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,28.57142857,42.85714286,71.42857143,100,0,0,0,0,0,0,100,100,0,0,0,14.28571429,14.28571429,28.57142857,42.85714286,71.42857143
5105,0.306666667,5,2,0.002673797,0.007643371,0.025757351,0.010856692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50
5109,0.426666667,17,7,0.016042781,0.037496434,0.038922764,0.051919677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.42857143,71.42857143,85.71428571,85.71428571,0,0,0,0,0,0,0,0,0,0,0,0,71.42857143,71.42857143,85.71428571,85.71428571
5139,0.626666667,26,11,0.026737968,0.023342863,0.223632846,0.018373838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18181818,27.27272727,45.45454545,54.54545455,81.81818182,0,0,0,0,100,100,100,100,0,0,0,0,18.18181818,45.45454545,45.45454545,63.63636364
5143,0.386666667,960,370,0.986631016,0.085622564,0.801470909,0.139796284,0,0,42.7027027,100,100,100,100,100,0,62.43243243,100,100,100,100,100,100,6.756756757,17.83783784,29.45945946,38.91891892,46.48648649,55.13513514,67.02702703,85.13513514,0,17.02702703,98.64864865,100,100,100,100,100,6.756756757,21.08108108,31.89189189,43.78378378,55.13513514,65.67567568,74.86486486,94.86486486
6009,0.103448276,27,9,0.000717189,0.006756351,0.000699671,0.059091412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,11.11111111,22.22222222,55.55555556,55.55555556,0,0,0,0,0,0,0,0,0,0,0,22.22222222,11.11111111,11.11111111,55.55555556,55.55555556
6033,0.827586207,40,17,0.00135469,0.07199462,0.008016652,0.078708611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.41176471,58.82352941,64.70588235,82.35294118,100,0,0,0,0,0,0,0,0,0,0,0,17.64705882,29.41176471,58.82352941,70.58823529,88.23529412
6035,0.465517241,201,105,0.008367201,0.514517704,0.002186642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.52380952,29.52380952,29.52380952,29.52380952,29.52380952,48.57142857,95.23809524,100,0,0,0,0,0,0,0,0,30.47619048,29.52380952,29.52380952,48.57142857,95.23809524,100,100,100
6041,0.155172414,964,398,0.031715675,0.07788481,0.006097432,0.454123206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.266331658,3.266331658,3.266331658,2.763819095,12.56281407,12.56281407,23.86934673,34.42211055,0,0,0,0,0,0,0,0,3.266331658,3.266331658,5.778894472,12.56281407,17.5879397,27.13567839,36.4321608,53.76884422
6043,0.362068966,8,3,0.000239063,0.020328436,0.000952275,0.050798176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333
6049,0.620689655,-999,-999,0,0,0.000830907,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6057,0.086206897,63,26,0.002071878,0.007425022,0.001283556,0.077927582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.692307692,7.692307692,11.53846154,26.92307692,26.92307692,30.76923077,0,0,0,0,0,0,0,0,0,0,7.692307692,7.692307692,11.53846154,19.23076923,26.92307692,30.76923077
6063,0.137931034,6,2,0.000159375,0.004842779,0.000382208,0.031766405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
6091,0.017241379,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6105,0.586206897,0,0,0,0,0.001132009,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6109,0.275862069,39,15,0.001195314,0.025185914,0.002241153,0.08260402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33333333,13.33333333,26.66666667,53.33333333,73.33333333,0,0,0,0,0,0,0,0,0,0,0,0,13.33333333,13.33333333,26.66666667,53.33333333
8003,0.96875,7,2,0.006006006,0.180977864,0.039522051,0.025024325,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,50,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,50,100,100,100,100,100,100,100
8005,0.453125,448,186,0.558558559,0.203332647,0.719579623,0.060108753,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,21.50537634,48.92473118,91.93548387,100,100,100,100,100,0,100,100,100,100,100,100,100,21.50537634,48.38709677,90.32258065,100,100,100,100,100
8007,0.421875,4,1,0.003003003,0.050201425,0.01336242,0.015939727,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100
8009,0.734375,0,0,0,0,0.006303929,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8013,0.375,141,58,0.174174174,0.104065041,0.30014653,0.037172538,0,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,24.13793103,48.27586207,93.10344828,100,100,100,100,100,0,0,100,100,100,100,100,100,24.13793103,48.27586207,89.65517241,100,100,100,100,100
8014,0.140625,41,16,0.048048048,0.052268603,0.022974801,0.049788264,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,31.25,68.75,100,100,100,100,100,0,0,0,100,100,100,100,100,0,31.25,68.75,100,100,100,100,100
8015,0.390625,44,23,0.069069069,0.720100188,0.018453282,0.246934356,0,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,82.60869565,100,100,100,100,100,100,0,0,0,100,100,100,100,100,21.73913043,86.95652174,100,100,100,100,100,100
8017,0.4375,0,0,0,0,0.002001156,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8027,0.40625,5,3,0.009009009,0.403448276,0.004478597,0.133028017,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,100,100,100,100,100,100,100
8029,0.78125,4,2,0.006006006,0.079087853,0.058927861,0.013560272,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,50,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,50,100,100,100,100,100,100,100
8035,0.0625,214,92,0.276276276,0.026876518,0.051019919,0.057602537,0,0,100,100,100,100,100,100,0,0,82.60869565,100,100,100,100,100,0,11.95652174,57.60869565,100,100,100,100,100,0,0,100,100,100,100,100,100,0,11.95652174,60.86956522,100,100,100,100,100
8041,0.546875,724,299,0.897897898,0.364976975,0.938751147,0.089397634,74.24749164,100,100,100,100,100,100,100,74.24749164,100,100,100,100,100,100,100,37.45819398,69.89966555,96.32107023,100,100,100,100,100,74.24749164,100,100,100,100,100,100,100,36.12040134,70.23411371,96.65551839,100,100,100,100,100
8043,0.765625,8,3,0.009009009,0.075060636,0.089562463,0.01313242,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,66.66666667,66.66666667,100,100,100,100,100,0,0,100,100,100,100,100,100,0,33.33333333,66.66666667,100,100,100,100,100
8049,0.25,8,4,0.012012012,0.101951414,0.009173055,0.054626311,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,50,50,100,100,100,100,100,100,0,0,0,100,100,100,100,100,50,50,100,100,100,100,100,100
8059,0.171875,344,144,0.432432432,0.066644812,0.244396598,0.051940038,0,41.66666667,100,100,100,100,100,100,0,0,100,100,100,100,100,100,6.25,30.55555556,77.77777778,100,100,100,100,100,0,0,100,100,100,100,100,100,6.25,30.55555556,78.47222222,100,100,100,100,100
8061,0.5,-999,-999,0,0,0.001583078,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8063,0.640625,4,2,0.006006006,0.257760314,0.011979181,0.053896529,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,50,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,50,100,100,100,100,100,100,100
8069,0.296875,199,85,0.255255255,0.114619959,0.250258512,0.051717229,0,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,18.82352941,56.47058824,95.29411765,100,100,100,100,100,0,0,100,100,100,100,100,100,18.82352941,55.29411765,95.29411765,100,100,100,100,100
8079,0.109375,10,4,0.012012012,0.816524909,0,1,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100
8081,0.65625,3,2,0.006006006,0.154364472,0.021159644,0.031508423,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,50,50,100,100,100,100,100,100,0,0,0,100,100,100,100,100,50,50,100,100,100,100,100,100
8091,0.09375,1,0,0,0,0.000879938,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8095,0.484375,0,0,0,0,0.004993905,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8097,0.203125,33,14,0.042042042,0.243899715,0.008851855,0.160840918,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,57.14285714,100,100,100,100,100,100,0,0,0,100,100,100,100,100,35.71428571,64.28571429,100,100,100,100,100,100
8107,0.1875,9,4,0.012012012,0.04631342,0.011412061,0.033086757,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,25,100,100,100,100,100,100,0,0,0,100,100,100,100,100,0,25,75,100,100,100,100,100
8113,0.125,11,5,0.015015015,0.120481928,0.002260487,0.129110191,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,60,100,100,100,100,100,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100
8115,0.796875,-999,-999,0,0,0.004447798,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8123,0.5625,218,93,0.279279279,0.27226614,0.413972338,0.064836526,0,0,100,100,100,100,100,100,0,64.51612903,100,100,100,100,100,100,32.25806452,64.51612903,89.24731183,100,100,100,100,100,0,64.51612903,100,100,100,100,100,100,30.10752688,64.51612903,88.17204301,100,100,100,100,100
9013,0.125,22,9,0.01,0,0,0.198239371,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,88.88888889,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,88.88888889,100,100,100,100,100,100,100
10003,0.333333333,718,264,1,0,1,0.322047019,35.98484848,71.96969697,100,100,100,100,100,100,0,13.25757576,49.24242424,85.22727273,100,100,100,100,9.46969697,25.75757576,50.75757576,68.93939394,96.96969697,100,100,100,35.98484848,71.96969697,100,100,100,100,100,100,11.74242424,27.27272727,53.78787879,69.6969697,96.96969697,100,100,100
10005,0.666666667,429,155,0.455,1,0,1,0,0,13.5483871,74.83870968,100,100,100,100,61.29032258,100,100,100,100,100,100,100,25.16129032,46.4516129,60,86.4516129,100,100,100,100,0,0,0,33.5483871,94.83870968,100,100,100,25.80645161,46.4516129,57.41935484,86.4516129,100,100,100,100
12001,0.23880597,928,369,0.028956283,0.088495204,0.034109736,0.179509042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12005,0.47761194,914,375,0.029440232,0.271910317,0.048089247,0.348616526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12009,0.119402985,1548,617,0.04895951,0.029739008,0.037577428,0.09334894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.431118314,2.593192869,2.593192869,2.593192869,2.593192869,4.53808752,6.320907618,10.37277147,0,0,0,0,0,0,0,0,2.431118314,2.431118314,2.593192869,2.593192869,2.593192869,2.593192869,2.593192869,6.320907618
12015,0.268656716,365,151,0.011372802,0.058537876,0.025312163,0.037298585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12017,0.447761194,254,108,0.007904501,0.089373769,0.034815484,0.011768758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12031,0.552238806,6890,2730,0.219390224,0.456203128,0.29143121,0.581474174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113553114,6.483516484,8.754578755,12.49084249,15.01831502,17.87545788,22.05128205,27.58241758,0,0,0,0,0,0,0,0,3.113553114,6.446886447,7.948717949,11.64835165,14.21245421,17.21611722,19.85347985,25.09157509
12035,0.089552239,186,76,0.005323439,0.01152916,0.003495453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12037,0.626865672,38,17,0.000564607,0.251074896,0.002208919,0.191499311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12041,0.597014925,41,17,0.000564607,0.156941288,0.004025489,0.066251757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12045,0.432835821,75,31,0.001693822,0.230569846,0.001974502,0.316456804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.93548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12053,0.343283582,501,211,0.016212292,0.105968079,0.034037996,0.115433228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12069,0.462686567,1235,507,0.040087111,0.191920457,0.087192758,0.207889408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.04536489,11.04536489,16.37080868,16.56804734,22.09072978,22.28796844,24.65483235,24.65483235,0,0,0,0,0,0,0,0,11.04536489,11.04536489,11.04536489,16.37080868,16.56804734,18.73767258,22.09072978,22.28796844
12073,0.28358209,1299,491,0.03879658,0.130597532,0.044952881,0.257749874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12075,0.611940299,92,39,0.002339087,0.162912969,0.012038769,0.069066563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.51282051,20.51282051,20.51282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12083,0.582089552,915,404,0.031779319,0.184985302,0.114569407,0.116666197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96039604,3.96039604,11.38613861,11.38613861,11.63366337,17.32673267,20.79207921,21.03960396,0,0,0,0,0,0,0,0,3.712871287,3.96039604,3.96039604,7.425742574,11.38613861,11.38613861,11.63366337,13.86138614
12091,0.149253731,681,299,0.023310211,0.056570055,0.015205023,0.202115212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.351170569,5.685618729,5.685618729,5.685618729,5.685618729,5.685618729,0,0,0,0,0,0,0,0,0,0,5.351170569,5.685618729,5.685618729,5.685618729,5.685618729,5.685618729
12103,0.298507463,4581,1857,0.148975641,0.157660419,0.162376413,0.31847851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807754443,0.807754443,0.861604739,3.015616586,5.815831987,0,0,0,0,0,0,0,0,0,0,0,0.807754443,0.807754443,0.861604739,1.561658589,4.415724286
12105,0.791044776,3582,1477,0.118325536,0.489133764,0.302098609,0.388477747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.572782668,6.567366283,6.63507109,8.46310088,12.99932295,17.12931618,27.21733243,31.07650643,0,0,0,0,0,0,0,0,2.505077861,6.431956669,6.567366283,6.567366283,6.63507109,8.46310088,11.5098172,15.23358158
12111,0.567164179,1249,530,0.041942249,0.272524913,0.097629713,0.265544493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.28301887,15.28301887,24.33962264,37.54716981,37.73584906,42.64150943,48.11320755,51.88679245,0,0,0,0,0,0,0,0,15.28301887,15.28301887,20.18867925,24.33962264,31.50943396,37.54716981,37.73584906,42.64150943
12117,0.029850746,1784,727,0.057831908,0.007036683,0.005789576,0.23009211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.200825309,2.338376891,2.338376891,2.338376891,5.22696011,5.22696011,5.22696011,0,0,0,0,0,0,0,0,0,2.200825309,2.338376891,2.338376891,2.338376891,5.22696011,5.22696011,5.22696011
12119,0.044776119,311,135,0.010082271,0.007680758,0.001094072,0.105274432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12121,0.850746269,218,85,0.006049363,0.460492026,0.019463934,0.317570313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.82352941,68.23529412,68.23529412,69.41176471,69.41176471,0,0,0,0,0,0,0,0,0,0,0,0,0,37.64705882,68.23529412,68.23529412
12127,0.328358209,1753,736,0.058557832,0.123430274,0.097591011,0.177605797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.358695652,1.358695652,1.358695652,2.85326087,0,0,0,0,0,0,0,0,0,0,0,0,0,1.358695652,1.358695652,1.358695652
12131,0.402985075,325,140,0.010485562,0.236501936,0.013238142,0.366955828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.285714286
13013,0.163522013,122,54,0.034816248,0.028958092,0.050818718,0.14144914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555555556,18.51851852,29.62962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555555556,25.92592593
13035,0.440251572,69,27,0.017408124,0.126198425,0.042101462,0.22896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,62.96296296,66.66666667,66.66666667,100,100,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,62.96296296,66.66666667,66.66666667,66.66666667,100
13051,0.364779874,1330,545,0.351386202,0.174632151,0.430261107,0.382384192,0,0,0,0,55.41284404,100,100,100,0,0,0,0,0,100,100,100,12.47706422,14.86238532,20.36697248,20.36697248,26.60550459,39.08256881,48.25688073,58.34862385,0,0,0,0,0,100,100,100,12.66055046,14.86238532,20.36697248,26.60550459,32.47706422,48.25688073,54.49541284,67.70642202
13067,0.094339623,2154,876,0.564796905,0.027968013,0.288505854,0.236795842,0,0,0,16.66666667,100,100,100,100,0,0,0,0,0,0,0,88.47031963,3.652968037,7.876712329,9.01826484,12.21461187,15.29680365,20.3196347,26.25570776,29.45205479,0,0,0,0,0,0,64.9543379,100,3.652968037,7.99086758,9.703196347,13.35616438,17.35159817,21.68949772,27.16894977,32.07762557
13083,0.201257862,12,4,0.002578981,0.012509141,0.012490628,0.049645652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13103,0.075471698,185,82,0.052869117,0.026588518,0.017282397,0.281395151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.63414634,29.26829268,0,0,0,0,0,0,0,0,0,0,0,0,0,14.63414634,29.26829268,40.24390244
13105,0.540880503,78,35,0.022566086,0.248456099,0.041835511,0.3669061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22.85714286,60,85.71428571,85.71428571,0,0,0,0,0,0,0,0,0,0,0,20,22.85714286,60,85.71428571,85.71428571
13117,0.012578616,342,143,0.092198582,0.0020627,0.010431403,0.130981444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.097902098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13131,0.811320755,51,20,0.012894907,0.164143187,0.082324358,0.161598331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,55,55,70,70,70,0,0,0,0,0,0,0,0,0,0,50,50,55,55,55,70
13133,0.232704403,22,10,0.006447453,0.034563849,0.015309889,0.118638077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30
13137,0.383647799,72,30,0.01934236,0.065525593,0.069015831,0.136422136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,33.33333333,33.33333333,36.66666667,50,50,60,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,36.66666667,50,50
13149,0.402515723,34,13,0.008381689,0.112992025,0.018397689,0.224218549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.76923077,38.46153846,38.46153846,38.46153846,0,0,0,0,0,0,0,0,0,0,0,0,0,30.76923077,38.46153846,38.46153846
13159,0.358490566,21,8,0.005157963,0.052462058,0.019391248,0.116889147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,62.5,62.5,62.5,62.5,62.5,0,0,0,0,0,0,0,0,0,0,0,62.5,62.5,62.5,62.5,62.5
13171,0.194968553,28,11,0.007092199,0.029210119,0.013905827,0.119667261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36363636,36.36363636,45.45454545,45.45454545,54.54545455,0,0,0,0,0,0,0,0,0,0,0,0,36.36363636,36.36363636,45.45454545,45.45454545
13177,0.150943396,36,14,0.009026435,0.018155847,0.017284573,0.09607469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42857143,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42857143,50
13181,0.257861635,29,12,0.007736944,0.100041899,0.00732327,0.309885883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
